2020-08-09T10:56:20.050421||Snake Game Log
2020-08-09T10:56:20.051383||Log File Created
2020-08-09T10:56:20.051383||Import basic game funcrions
2020-08-09T10:56:20.051383||Loading Configurations...
2020-08-09T10:56:20.052381||Load Configurations Completed
2020-08-09T10:56:20.331908||pygame init completed
2020-08-09T10:56:20.331908||Start Global Variables init...
2020-08-09T10:56:20.463995||Display init completed
2020-08-09T10:56:20.463995||Colour Init Completed
2020-08-09T10:56:20.464959||Font Init Completed
2020-08-09T10:56:20.464959||Clock init completed
2020-08-09T10:56:20.464959||Global Variables init completed
2020-08-09T10:56:20.465957||Starting Game...
2020-08-09T10:56:20.465957||Start Init Game variables...
2020-08-09T10:56:20.466962||Init Game variables Completed
2020-08-09T10:56:23.032663||Select Game Type
2020-08-09T10:56:24.421361||Select No Barrier
2020-08-09T10:56:25.304446||Select Level
2020-08-09T10:56:26.094477||Level 3
2020-08-09T10:56:26.806327||Select High Score
2020-08-09T10:56:36.303271||Select Quit Game
2020-08-09T10:56:36.303271||Quiting the Game...
2020-08-09T10:56:36.668622||Game Quit
2020-08-09T10:56:36.668622||Game finished
2020-08-09T10:56:36.669621||Log finished
