2020-08-04T23:08:34.377098||Snake Game Log
2020-08-04T23:08:34.377098||Log File Created
2020-08-04T23:08:34.378135||Import basic game funcrions
2020-08-04T23:08:34.378135||Loading Configurations...
2020-08-04T23:08:34.379095||Load Configurations Completed
2020-08-04T23:08:34.803597||pygame init completed
2020-08-04T23:08:34.803597||Start Global Variables init...
2020-08-04T23:08:34.915300||Display init completed
2020-08-04T23:08:34.915300||Colour Init Completed
2020-08-04T23:08:34.915300||Font Init Completed
2020-08-04T23:08:34.915300||Clock init completed
2020-08-04T23:08:34.915300||Global Variables init completed
2020-08-04T23:08:34.916298||Starting Game...
2020-08-04T23:08:34.916298||Start Init Game variables...
2020-08-04T23:08:34.916298||Init Game variables Completed
2020-08-04T23:08:36.161362||Select Start Game
2020-08-04T23:08:52.665983||Select Quit Game
2020-08-04T23:08:52.665983||Quiting the Game...
2020-08-04T23:08:52.936084||Game Quit
2020-08-04T23:08:52.936084||Game finished
2020-08-04T23:08:52.937082||Log finished
