2020-08-10T13:20:47.241843||Snake Game Log
2020-08-10T13:20:47.242840||Log File Created
2020-08-10T13:20:47.242840||Import basic game funcrions
2020-08-10T13:20:47.243837||Loading Configurations...
2020-08-10T13:20:47.244836||Load Configurations Completed
2020-08-10T13:20:47.729122||pygame init completed
2020-08-10T13:20:47.730110||Start Global Variables init...
2020-08-10T13:20:47.889873||Display init completed
2020-08-10T13:20:47.890060||Colour Init Completed
2020-08-10T13:20:47.890060||Font Init Completed
2020-08-10T13:20:47.890060||Clock init completed
2020-08-10T13:20:47.890060||Global Variables init completed
2020-08-10T13:20:47.890060||Starting Game...
2020-08-10T13:20:47.891104||Start Init Game variables...
2020-08-10T13:20:47.891328||Init Game variables Completed
2020-08-10T13:20:48.883857||Select Start Game
