2020-08-10T13:21:38.184850||Snake Game Log
2020-08-10T13:21:38.184850||Log File Created
2020-08-10T13:21:38.184850||Import basic game funcrions
2020-08-10T13:21:38.185848||Loading Configurations...
2020-08-10T13:21:38.185848||Load Configurations Completed
2020-08-10T13:21:38.671213||pygame init completed
2020-08-10T13:21:38.672318||Start Global Variables init...
2020-08-10T13:21:38.855073||Display init completed
2020-08-10T13:21:38.855224||Colour Init Completed
2020-08-10T13:21:38.855496||Font Init Completed
2020-08-10T13:21:38.855496||Clock init completed
2020-08-10T13:21:38.855496||Global Variables init completed
2020-08-10T13:21:38.855496||Starting Game...
2020-08-10T13:21:38.856222||Start Init Game variables...
2020-08-10T13:21:38.856222||Init Game variables Completed
2020-08-10T13:21:39.427555||Select Start Game
2020-08-10T13:22:13.846331||Select High Score
2020-08-10T13:22:15.531400||Select Start Game
2020-08-10T13:23:12.195294||Select High Score
2020-08-10T13:23:14.710904||Select Start Game
2020-08-10T13:23:25.181386||Select High Score
2020-08-10T13:23:27.141143||Select Start Game
2020-08-10T13:23:32.517292||Select High Score
2020-08-10T13:23:35.855598||Select Quit Game
2020-08-10T13:23:35.855598||Quiting the Game...
2020-08-10T13:23:36.178428||Game Quit
2020-08-10T13:23:36.178428||Game finished
2020-08-10T13:23:36.179597||Log finished
