2020-08-04T23:13:13.663069||Snake Game Log
2020-08-04T23:13:13.663515||Log File Created
2020-08-04T23:13:13.663515||Import basic game funcrions
2020-08-04T23:13:13.663515||Loading Configurations...
2020-08-04T23:13:13.664523||Load Configurations Completed
2020-08-04T23:13:14.086666||pygame init completed
2020-08-04T23:13:14.086666||Start Global Variables init...
2020-08-04T23:13:14.194414||Display init completed
2020-08-04T23:13:14.194414||Colour Init Completed
2020-08-04T23:13:14.195375||Font Init Completed
2020-08-04T23:13:14.195375||Clock init completed
2020-08-04T23:13:14.195375||Global Variables init completed
2020-08-04T23:13:14.195375||Starting Game...
2020-08-04T23:13:14.196373||Start Init Game variables...
2020-08-04T23:13:14.196373||Init Game variables Completed
2020-08-04T23:13:14.777946||Select Start Game
2020-08-04T23:13:37.023380||Select Quit Game
2020-08-04T23:13:37.023380||Quiting the Game...
2020-08-04T23:13:37.271738||Game Quit
2020-08-04T23:13:37.272735||Game finished
2020-08-04T23:13:37.272735||Log finished
