2020-08-04T23:16:33.427943||Snake Game Log
2020-08-04T23:16:33.427943||Log File Created
2020-08-04T23:16:33.429146||Import basic game funcrions
2020-08-04T23:16:33.429146||Loading Configurations...
2020-08-04T23:16:33.429146||Load Configurations Completed
2020-08-04T23:16:33.904872||pygame init completed
2020-08-04T23:16:33.905828||Start Global Variables init...
2020-08-04T23:16:34.068337||Display init completed
2020-08-04T23:16:34.068337||Colour Init Completed
2020-08-04T23:16:34.068337||Font Init Completed
2020-08-04T23:16:34.068337||Clock init completed
2020-08-04T23:16:34.068337||Global Variables init completed
2020-08-04T23:16:34.069334||Starting Game...
2020-08-04T23:16:34.069334||Start Init Game variables...
2020-08-04T23:16:34.069334||Init Game variables Completed
2020-08-04T23:16:34.528120||Select Start Game
2020-08-04T23:16:57.264255||Select Start Game
2020-08-04T23:17:17.385950||Select Start Game
2020-08-04T23:17:22.488646||Select Start Game
2020-08-04T23:17:28.335416||Select Start Game
2020-08-04T23:17:34.619489||Select Start Game
2020-08-04T23:18:39.153526||Select Quit Game
2020-08-04T23:18:39.154522||Quiting the Game...
2020-08-04T23:18:39.444727||Game Quit
2020-08-04T23:18:39.445725||Game finished
2020-08-04T23:18:39.446725||Log finished
